학원명,주소,Latitude,Longitude,정원합계,일시수용능력인원합계
필립영어학원,서울특별시 강남구 선릉로62길 33,37.4980816,127.0550538,10,96
크리스스튜디오영어어학원,서울특별시 강남구 논현로159길 20,37.5231817,127.0264172,20,148
오하운폴댄스학원,서울특별시 강남구 봉은사로6길 34,37.502838,127.027394,520,102
석암당서원강남분원한자교습소,서울특별시 강남구 삼성로135길 41,37.5194643,127.0461082,28,7
대치채움수학교습소,서울특별시 강남구 삼성로 151,37.4921261,127.0625653,9,3
연세포레음악교습소,서울특별시 강남구 광평로34길 55,37.4809954,127.0908145,20,5
데시앙포레해법수학교습소,서울특별시 강남구 광평로34길 55,37.4809954,127.0908145,15,5
양쌤수학교습소,서울특별시 강남구 남부순환로 2927,37.49391,127.060213,10,5
멘토표은주국어교습소,서울특별시 강남구 도곡로 405,37.4974385,127.0546376,3,3
디제이소사이어티학원,서울특별시 강남구 압구정로12길 13,37.5265851,127.0373028,2,59
나다어학원,서울특별시 강남구 도곡로 501,37.4993898,127.061127,5200,150
엘피(LP)댄스학원,서울특별시 강남구 테헤란로5길 11,37.4995267,127.0292602,3023,106
어린이현대미술교육연구소빅피쉬아트도곡본원미술학원,서울특별시 강남구 선릉로 225,37.4953404,127.0526522,30,54
비라운지독서실,서울특별시 강남구 언주로 866,37.5276085,127.033949,630,90
플래뮤아트센터대치미술학원,서울특별시 강남구 선릉로 225,37.4953404,127.0526522,18,49
유토스학원,서울특별시 강남구 테헤란로19길 5,37.5004171,127.0334848,160,153
미술공작소연학원,서울특별시 강남구 도산대로25길 47,37.5225334,127.025657,80,55
강남원비트실용음악학원,서울특별시 강남구 학동로4길 20,37.5101077,127.0232326,12,60
명성아카데미음악학원,서울특별시 강남구 헌릉로570길 30,37.463158,127.1029355,200,41
하이터치수학학원,서울특별시 강남구 봉은사로57길 59,37.5146018,127.0437307,150,72
상위권수학학원,서울특별시 강남구 압구정로29길 65,37.5317386,127.0270157,96,72
깊은생각초등수학보습학원,서울특별시 강남구 삼성로 321,37.500479,127.0596904,140,75
언어나무스피치화술교습소,서울특별시 강남구 역삼로64길 26,37.4994478,127.0533138,5,5
쿨김아카데미에스에이티(SAT)영어교습소,서울특별시 강남구 압구정로30길 60,37.5234672,127.0288737,72,8
에스원학원,서울특별시 강남구 도곡로 424,37.4973166,127.0569133,30,79
포엥트발레교습소,서울특별시 강남구 학동로101길 21,37.5218028,127.0571224,27,9
퀸즈이화음악학원,서울특별시 강남구 선릉로 225,37.4953404,127.0526522,214,49
유너스학원,서울특별시 강남구 선릉로112길 50,37.5121153,127.0476591,80,70
다미네일아카데미학원,서울특별시 강남구 광평로56길 14,37.4868055,127.104042,18,62
다원교육특목관학원,서울특별시 강남구 삼성로 301,37.499102,127.0604069,404,101
책읽기와글쓰기리딩엠도곡학원,서울특별시 강남구 선릉로 225,37.4953404,127.0526522,40,74
바른공부독서실,서울특별시 강남구 삼성로58길 11,37.4987999,127.0622312,10,0
아이엠바리스타커피학원,서울특별시 강남구 테헤란로4길 38-5,37.4957184,127.0301516,496,62
실마리수학학원,서울특별시 강남구 헌릉로 569,37.4657816,127.1011914,54,77
원포인수학교습소,서울특별시 강남구 역삼로 306,37.4985708,127.0464187,9,3
키즈12아트미술교습소,서울특별시 강남구 학동로97길 42,37.5224946,127.0547327,54,6
오르세아트미술교습소,서울특별시 강남구 삼성로67길 49,37.4999305,127.0556143,5,5
키즈12스팀(STEAM)교과수학교습소,서울특별시 강남구 학동로97길 42,37.5224946,127.0547327,24,5
퍼스트인(First 人)학원,서울특별시 강남구 삼성로 308,37.4997202,127.0608292,400,137
옐로우커브(YELLOCURVE)패턴학원,서울특별시 강남구 강남대로162길 41,37.5209918,127.0216068,214,77
과탑과학교습소,서울특별시 강남구 도곡로77길 5,37.4986723,127.058384,15,5
비전앤(N)독학재수관독서실,서울특별시 강남구 삼성로63길 21,37.4994418,127.0584264,10,114
마이아틀리에미술학원,서울특별시 강남구 강남대로92길 31,37.4994382,127.0299152,8,93
기파랑문해원대치원중등관학원,서울특별시 강남구 선릉로64길 5,37.497902,127.0526595,96,174
피아이국제관학원,서울특별시 강남구 도곡로 319,37.4958652,127.0508552,270,135
씨엠에스(CMS)대치고등1관학원,서울특별시 강남구 삼성로 336,37.5016654,127.0598058,495,125
나무독서실,서울특별시 강남구 도곡로18길 4,37.4911516,127.0379446,10,182
김윤진피아노교습소,서울특별시 강남구 삼성로4길 17,37.4876225,127.0685038,24,9
하이플러스수학(High+Math)교습소,서울특별시 강남구 선릉로 225,37.4953404,127.0526522,9,3
정희원수학교습소,서울특별시 강남구 삼성로67길 6,37.501308,127.0589584,15,5
가온국악보습학원,서울특별시 강남구 개포로22길 80,37.474708,127.0519791,1072,135
메리앤지네일아카데미학원,서울특별시 강남구 도산대로1길 40,37.5193666,127.0196072,30,30
그레이스잉글리시(Grace English)영어교습소,서울특별시 강남구 도곡로 405,37.4974385,127.0546376,9,3
김은지한자한문교습소,서울특별시 강남구 남부순환로 2917,37.4931481,127.0590766,24,6
런업입시연기학원,서울특별시 서초구 강남대로95길 19-4,37.5135921,127.0186625,48,87
토즈스터디센터대치3독서실,서울특별시 강남구 도곡로 532,37.4997795,127.0645688,444,111
아이비셉트학원,서울특별시 강남구 논현로175길 63,37.5240154,127.0239103,164,146
더그리미(the 그리미)미술교습소,서울특별시 강남구 헌릉로570길 30,37.463158,127.1029355,6,6
스카이로학원,서울특별시 강남구 일원로 95,37.4857439,127.0835108,30,84
폴라나어학원,서울특별시 강남구 학동로97길 20,37.5212011,127.0554736,20,181
모두스만화애니전문학원,서울특별시 강남구 선릉로82길 15,37.502828,127.0512489,120,66
닥터필로스대치학원,서울특별시 강남구 선릉로16길 6,37.4838237,127.0601066,24,92
유지씨엠비에이(UGC MBA)전문학원,서울특별시 서초구 서초대로52길 23,37.4927754,127.0147853,80,90
독일기타교습소,서울특별시 강남구 선릉로 328,37.4990597,127.0519305,3,3
대치위너스카이수학학원,서울특별시 강남구 역삼로64길 9,37.5004504,127.0531429,70,70
원일아이숲어학원,서울특별시 강남구 광평로10길 15,37.482024,127.0821324,113,266
제이에스(JS)연기아카데미학원,서울특별시 강남구 테헤란로70길 10,37.5049932,127.053187,8,72
에더블빌리지어학원,서울특별시 강남구 논현로145길 36,37.5170452,127.025962,14,147
피바디바이올린교습소,서울특별시 강남구 학동로97길 42,37.5224946,127.0547327,9,3
아하김일래수학전문학원,서울특별시 강남구 남부순환로 2909,37.4922077,127.0573813,170,128
명지대이세돌바둑교습소,서울특별시 강남구 선릉로 225,37.4953404,127.0526522,12,4
어린이현대미술교육연구소-빅피쉬세곡미술학원,서울특별시 강남구 헌릉로 569,37.4657816,127.1011914,50,94
링크(LINK)물리학원,서울특별시 강남구 삼성로71길 16,37.5021692,127.0575619,350,88
상신학원,서울특별시 강남구 개포로22길 40,37.4765464,127.0493226,50,60
이룸학원,서울특별시 강남구 도곡로78길 22,37.4963866,127.058402,60,60
대치프라우드7학원,서울특별시 강남구 도곡로 418,37.4970089,127.0562594,204,280
문릿꽃꽂이학원,서울특별시 강남구 도산대로17길 36,37.5210591,127.0240668,50,47
아이큐브학원,서울특별시 강남구 역삼로52길 14,37.4985291,127.0479489,40,74
스터디플래닛대치지점독서실,서울특별시 강남구 선릉로 227,37.4958321,127.0527291,10,93
바나나독서실,서울특별시 강남구 개포로 244,37.4788241,127.0492972,130,107
엘라인발레학원,서울특별시 강남구 학동로56길 26,37.5154698,127.0427006,275,25
플로포즈꽃예술학원,서울특별시 강남구 논현로64길 19,37.4937373,127.042109,12,12
옥스포드아카데미(OXFORD ACADEMY)어학원,서울특별시 강남구 언주로172길 13,37.5279252,127.0350059,528,152
브러쉬온학원,서울특별시 강남구 선릉로 643,37.5139638,127.0421908,20,51
러닝포리스트(Learning Forest)학원,서울특별시 강남구 압구정로30길 17,37.5263249,127.0295435,104,100
올림피아드영재센터학원,서울특별시 강남구 역삼로 448,37.5019986,127.0562288,400,318
압구정플래뮤(PLAMU)학원,서울특별시 강남구 도산대로25길 35,37.5218234,127.0262614,15,56
엠에스씨브레인컨설팅학원,서울특별시 강남구 영동대로50길 10,37.4985403,127.0699374,175,180
김동하영어학원,서울특별시 강남구 도곡로 450,37.4981124,127.0597594,60,186
프리나발레핏학원,서울특별시 강남구 선릉로93길 7,37.5052722,127.0478332,60,47
아이비프렙잉글리시영어교습소,서울특별시 강남구 선릉로 225,37.4953404,127.0526522,2,2
자곡래미안해법수학교습소,서울특별시 강남구 자곡로 101,37.4741294,127.0940867,16,4
드림오브엑터스아카데미학원,서울특별시 강남구 봉은사로37길 22,37.5097779,127.0363394,16,69
그린램프라이브러리개포독서실,서울특별시 강남구 개포로 615,37.4926936,127.0756284,20,114
제이(J)미술교습소,서울특별시 강남구 압구정로14길 24,37.5227255,127.023186,4,4
제이(J)피아노교습소,서울특별시 강남구 압구정로14길 24,37.5227255,127.023186,8,4
학(學)여울논술교습소,서울특별시 강남구 영동대로 210,37.4980827,127.0712194,12,4
동의엠성인고시학원,서울특별시 강남구 언주로81길 56,37.4992523,127.0391658,560,161
대치올림피아드영재센터학원,서울특별시 강남구 역삼로 448,37.5019986,127.0562288,400,177
김강산댄스스튜디오학원,서울특별시 강남구 선릉로161길 11,37.527175,127.039389,36,36
이수정국어논술학원,서울특별시 강남구 선릉로62길 29,37.4979282,127.054936,120,71
매쓰포인트수학학원,서울특별시 강남구 압구정로34길 11,37.5273895,127.030957,120,142
휴몬랩코딩대치학원,서울특별시 강남구 삼성로69길 20,37.501505,127.0575296,66,95
타르트(Ttart)유학미술교습소,서울특별시 강남구 논현로163길 23,37.5240137,127.0262509,15,9
컬쳐컴플렉스어학원,서울특별시 강남구 테헤란로20길 15,37.4987449,127.0347462,103,154
라스트보컬학원,서울특별시 강남구 언주로134길 35,37.5173141,127.0383862,10,53
더(The)강한학원,서울특별시 강남구 삼성로 323,37.5006127,127.0596197,120,81
조영준연기학원,서울특별시 강남구 테헤란로27길 18,37.5025697,127.0379343,42,73
미래한국인학원,서울특별시 강남구 도곡로 444,37.4980113,127.0591722,230,71
에이앤엠(A&M)영어교습소,서울특별시 강남구 역삼로 516,37.5033745,127.0599484,5,5
마풀원격학원,서울특별시 강남구 선릉로119길 15,37.5132326,127.0413396,34000,100
브로드웨이뮤지컬센터학원,서울특별시 강남구 도산대로17길 4,37.5190093,127.0251297,32,59
베르나더스아카데미(BERNARDUS ACADEMY)학원,서울특별시 강남구 압구정로 108,37.5229191,127.0205789,71,77
세정스카이학원,서울특별시 강남구 도곡로 446,37.4979979,127.059403,795,130
모아트스튜디오(MO ART STUDIO)실용취미미술학원,서울특별시 강남구 테헤란로8길 28,37.4970561,127.031753,190,59
유심에듀학원,서울특별시 강남구 언주로 852,37.5264629,127.0337447,20,70
브이에스엠(VSM)보컬아카데미학원,서울특별시 강남구 역삼로17길 54,37.4983055,127.036576,6,65
시대인재7관학원,서울특별시 강남구 도곡로 516,37.4992034,127.0630995,10530,168
대치마스터학원,서울특별시 강남구 삼성로 336,37.5016654,127.0598058,274,137
수아름수학교습소,서울특별시 강남구 도곡로 532,37.4997795,127.0645688,4,4
프렙드(prepped)영어교습소,서울특별시 강남구 언주로159길 27,37.5243214,127.0306542,63,9
뮤엠일원목련점영어교습소,서울특별시 강남구 광평로19길 15,37.4848508,127.085277,30,6
엔씨에스(NCS)적성마스터(Master)학원,서울특별시 강남구 개포로 512,37.4892714,127.0688177,160,75
뷰쎄아카데미학원,서울특별시 강남구 학동로45길 8,37.5168066,127.0381271,105,60
다원교육자사관학원,서울특별시 강남구 삼성로 301,37.499102,127.0604069,810,150
인덱스에듀과학교습소,서울특별시 강남구 삼성로 212,37.4974176,127.0653272,20,5
서연수학교습소,서울특별시 강남구 선릉로 340,37.5001813,127.0515487,12,5
이화미술창작소미술교습소,서울특별시 강남구 자곡로 260,37.4758377,127.1126859,12,5
거인의숲수학교습소,서울특별시 강남구 삼성로 151,37.4921261,127.0625653,41,4
정숙자수학전문학원,서울특별시 강남구 선릉로132길 41,37.5186619,127.0445609,225,70
시작사람인미술학원,서울특별시 강남구 선릉로82길 4,37.5023602,127.0504884,300,52
디딤국어교습소,서울특별시 강남구 언주로 122,37.4870802,127.0510531,3,3
그린램프라이브러리대치캠퍼스독서실,서울특별시 강남구 삼성로 150,37.4933928,127.0673501,198,99
